User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1004144,Fizza Ali,P00275842,F,18-25,18,1,Karachi,Southern,Chemical,Food,4,7762.0,,
1001980,Mahnoor Aziz,P00289242,F,36-45,42,0,Sukkur,Southern,Banking,Electronics & Gadgets,2,7762.0,,
1001448,Naeem Akhtar,P00283242,M,26-35,28,1,Bahawalpur,Central,Aviation,Electronics & Gadgets,1,7762.0,,
1000329,Osheen Malik,P00142942,F,36-45,44,0,Islamabad,Northern,Banking,Electronics & Gadgets,1,7761.0,,
1002265,Tabinda Rasheed,P00335542,F,55+,76,0,Sukkur,Southern,Healthcare,Electronics & Gadgets,3,7761.0,,
1001874,Lyba Khan,P00028842,F,46-50,46,0,Quetta,Western,Construction,Electronics & Gadgets,3,7761.0,,
1002106,Zulfiqar Bhutto,P00078742,M,18-25,20,0,Sahiwal,Central,Media,Electronics & Gadgets,3,7761.0,,
1003569,Asad Farooq,P00198342,M,18-25,24,1,Karachi,Southern,Automobile,Electronics & Gadgets,2,7760.0,,
1001192,Areeba Siddiqui,P00350942,F,51-55,51,1,Sahiwal,Central,IT Sector,Electronics & Gadgets,3,7760.0,,
1001150,Iftikhar Ahmed,P00114042,M,26-35,31,0,Faisalabad,Central,Healthcare,Electronics & Gadgets,3,7759.0,,
1003665,Bakhtawar Bhutto,P00127842,F,26-35,34,1,Lahore,Eastern,Media,Electronics & Gadgets,1,7758.0,,
1006006,Ahsan Iqbal,P00144042,M,0-17,16,0,Multan,Central,IT Sector,Electronics & Gadgets,2,7758.0,,
1004928,Adeel Ashraf,P00029742,M,26-35,27,0,Sukkur,Southern,Aviation,Electronics & Gadgets,4,7758.0,,
1000026,Yashfeen Jamal,P00042842,F,26-35,29,0,Islamabad,Northern,Healthcare,Electronics & Gadgets,1,7757.0,,
1000303,Fariha Pervaiz,P00217942,F,26-35,31,0,Peshawar,Northern,IT Sector,Electronics & Gadgets,4,7757.0,,
1003029,Qurat Rasheed,P00243942,F,18-25,22,1,Gujranwala,Eastern,IT Sector,Electronics & Gadgets,3,7756.0,,
1003489,Laiba Malik,P00184942,F,18-25,21,1,Rawalpindi,Northern,Chemical,Food,2,7754.0,,
1000884,Bashir Ahmed,P00307542,M,0-17,16,1,Bahawalpur,Central,IT Sector,Food,3,7754.0,,
1004609,Obaidullah Khan,P00160342,M,26-35,27,1,Lahore,Eastern,Lawyer,Books,2,7753.0,,
1005749,Komal Aslam,P00288542,F,26-35,29,1,Quetta,Western,IT Sector,Food,4,7753.0,,
1004852,Pariha Chaudhry,P00289042,F,36-45,45,0,Karachi,Southern,Banking,Food,4,7749.0,,
1005199,Fahad Hussain,P00271142,M,26-35,34,1,Multan,Central,Govt,Food,4,7748.0,,
1005199,Fahad Hussain,P00271142,M,26-35,34,1,Islamabad,Northern,Govt,Food,4,7748.0,,
1004447,Humaira Arshad,P00136842,F,46-50,49,1,Faisalabad,Central,Chemical,Food,4,7747.0,,
1002178,Pariha Chaudhry,P00184942,F,46-50,48,0,Karachi,Southern,Govt,Food,3,7743.0,,
1002820,Raheel Sharif,P00105342,M,36-45,45,0,Gwadar,Western,Retail,Food,4,7740.0,,
1000587,Quratulain Fatima,P00369142,F,26-35,28,1,Faisalabad,Central,IT Sector,Food,3,7732.0,,
1004757,Amber Malik,P00156442,F,36-45,38,1,Karachi,Southern,Aviation,Books,1,7727.0,,
1005342,Emad Riaz,P00321042,M,36-45,36,0,Rawalpindi,Northern,Media,Food,4,7725.0,,
1000416,Quratulain Fatima,P00313442,F,46-50,46,1,Karachi,Southern,Media,Books,1,7721.0,,
1002636,Dur-e-Shahwar,P00330442,F,18-25,24,0,Karachi,Southern,Hospitality,Food,4,7720.0,,
1002288,Zafar Iqbal,P00100842,M,0-17,17,0,Gujranwala,Eastern,Healthcare,Food,2,7715.0,,
1001648,Jannat Mirza,P00303942,F,51-55,51,0,Faisalabad,Central,Chemical,Food,4,7715.0,,
1002692,Haris Bashir,P00145042,M,18-25,22,1,Multan,Central,Agriculture,Food,1,7713.0,,
1004187,Abdullah Khan,P00119342,M,55+,91,1,Quetta,Western,Govt,Food,4,7709.0,,
1003910,Sara Anwar,P00025442,F,26-35,31,0,Faisalabad,Central,Healthcare,Food,4,7709.0,,
1002419,Areeba Siddiqui,P00210142,F,26-35,35,1,Gwadar,Western,Lawyer,Food,3,7708.0,,
1003509,Ozma Farooq,P00185642,F,18-25,24,1,Karachi,Southern,Automobile,Food,2,7701.0,,
1001384,Rafay Anwar,P00307542,M,18-25,23,1,Faisalabad,Central,Banking,Books,2,7698.0,,
1004884,Yusra Butt,P00111942,F,36-45,38,1,Karachi,Southern,IT Sector,Books,2,7697.0,,
1005759,Farrukh Naeem,P00302942,M,26-35,30,1,Bahawalpur,Central,Aviation,Food,3,7697.0,,
1004103,Hina Bayat,P00154642,F,18-25,22,1,Karachi,Southern,Food Processing,Food,1,7690.0,,
1003809,Pakiza Iqbal,P00119642,F,36-45,38,0,Multan,Central,Lawyer,Food,1,7686.0,,
1005468,Rukhsana Bibi,P00248942,F,26-35,32,1,Multan,Central,Govt,Food,1,7683.0,,
1003976,Suleman Raza,P00216042,M,26-35,29,1,Sahiwal,Central,Retail,Food,4,7682.0,,
1004126,Fabiha Sherazi,P00075742,F,26-35,28,0,Lahore,Eastern,Healthcare,Food,4,7681.0,,
1004543,Bushra Sultan,P00344242,F,26-35,32,1,Quetta,Western,Banking,Food,2,7681.0,,
1004028,Rimsha Ali,P00217242,F,26-35,33,1,Quetta,Western,Lawyer,Food,2,7680.0,,
1002242,Izza Malik,P00216342,F,18-25,23,1,Faisalabad,Central,Media,Food,4,7677.0,,
1000855,Saad Bin Zafar,P00108442,M,18-25,24,1,Gwadar,Western,Lawyer,Books,1,7674.0,,
1005504,Javeria Abbasi,P00158242,F,46-50,50,0,Hyderabad,Southern,Lawyer,Food,1,7670.0,,
1002060,Hafsa Iqbal,P00278642,F,0-17,16,1,Faisalabad,Central,Govt,Food,2,7668.0,,
1002315,Waqar Younis,P00111442,M,55+,57,1,Islamabad,Northern,Hospitality,Food,2,7666.0,,
1001109,Nimra Baig,P0094942,F,18-25,25,0,Quetta,Western,Agriculture,Food,1,7663.0,,
1005350,Dania Shah,P00288942,F,18-25,20,0,Rawalpindi,Northern,Construction,Food,2,7659.0,,
1001969,Ismail Sheikh,P00124542,M,26-35,31,0,Quetta,Western,Retail,Food,4,7659.0,,
1003253,Bashir Ahmed,P00114842,M,36-45,39,0,Gujranwala,Eastern,Govt,Food,1,7655.0,,
1001917,Wafa Rasheed,P00035942,F,18-25,24,0,Faisalabad,Central,IT Sector,Food,1,7655.0,,
1001027,Saima Butt,P00113242,F,18-25,18,1,Karachi,Southern,Agriculture,Food,1,7653.0,,
1001993,Mehak Noor,P00190042,F,36-45,43,0,Faisalabad,Central,Healthcare,Food,4,7652.0,,
1000034,Ahsan Iqbal,P00033042,M,18-25,22,1,Quetta,Western,Banking,Food,4,7651.0,,
1004446,Tuba Anwar,P00260042,F,18-25,25,0,Bahawalpur,Central,Banking,Food,2,7645.0,,
1002825,Younis Khan,P00151542,M,26-35,26,1,Rawalpindi,Northern,Aviation,Food,2,7640.0,,
1000136,Zara Noor,P00342742,F,18-25,19,1,Quetta,Western,Chemical,Food,1,7638.0,,
1000302,Jannat Mirza,P00117042,F,18-25,22,1,Bahawalpur,Central,Aviation,Beauty,3,7637.0,,
1002105,Marina Khan,P00323942,F,26-35,35,1,Rawalpindi,Northern,IT Sector,Food,3,7629.0,,
1002770,Sahar Yousaf,P00317842,F,36-45,36,1,Rawalpindi,Northern,Chemical,Food,2,7629.0,,
1003272,Bisma Khan,P00267542,F,36-45,37,0,Faisalabad,Central,Hospitality,Food,3,7627.0,,
1005555,Ushna Shah,P00110842,F,0-17,16,1,Faisalabad,Central,Automobile,Beauty,1,7625.0,,
1000453,Kiran Ashraf,P00217142,F,18-25,22,0,Lahore,Eastern,Retail,Food,1,7622.0,,
1003353,Sobia Nawaz,P00142942,F,36-45,45,0,Quetta,Western,Food Processing,Food,1,7622.0,,
1004438,Uzma Tariq,P00323542,F,51-55,55,1,Quetta,Western,Healthcare,Food,4,7622.0,,
1000252,Amina Sheikh,P00237542,F,26-35,27,0,Bahawalpur,Central,IT Sector,Beauty,3,7621.0,,
1003910,Sara Anwar,P00310842,F,26-35,33,1,Bahawalpur,Central,Hospitality,Beauty,4,7619.0,,
1001272,Izza Malik,P00021842,F,18-25,21,0,Faisalabad,Central,IT Sector,Beauty,1,7617.0,,
1003557,Zoha Naz,P00114942,F,18-25,25,1,Gujranwala,Eastern,IT Sector,Food,1,7611.0,,
1002420,Amina Sheikh,P00113142,F,51-55,52,0,Hyderabad,Southern,Automobile,Beauty,1,7610.0,,
1005342,Emad Riaz,P00144242,M,36-45,41,1,Multan,Central,IT Sector,Hand & Power Tools,3,7610.0,,
1005039,Usman Tariq,P00291042,M,36-45,38,0,Lahore,Eastern,Retail,Food,1,7601.0,,
1000884,Bashir Ahmed,P00190142,M,0-17,16,1,Islamabad,Northern,IT Sector,Food,1,7601.0,,
1003196,Farrukh Naeem,P00286642,M,18-25,23,0,Karachi,Southern,Aviation,Food,1,7600.0,,
1000846,Oneela Sarwar,P00334242,F,26-35,30,0,Hyderabad,Southern,Healthcare,Beauty,2,7598.0,,
1003141,Amina Sheikh,P00237542,F,26-35,27,0,Faisalabad,Central,Media,Food,4,7598.0,,
1001723,Humaira Arshad,P00248542,F,36-45,40,0,Hyderabad,Southern,Lawyer,Food,4,7592.0,,
1001354,Waleed Ahmed,P00270142,M,26-35,30,1,Sukkur,Southern,IT Sector,Beauty,3,7589.0,,
1001799,Zainab Bibi,P00184942,F,36-45,38,0,Faisalabad,Central,IT Sector,Food,3,7589.0,,
1005063,Tariq Mehmood,P00148742,M,0-17,13,0,Peshawar,Northern,Food Processing,Food,1,7588.0,,
1003308,Jamshed Dasti,P00144042,M,18-25,24,1,Faisalabad,Central,Healthcare,Beauty,2,7588.0,,
1001209,Tania Sherafgan,P00278042,F,36-45,45,1,Lahore,Eastern,IT Sector,Food,2,7586.0,,
1004904,Rabail Malik,P00178942,F,51-55,52,0,Quetta,Western,Food Processing,Beauty,4,7586.0,,
1003673,Yumna Khan,P00313442,F,26-35,35,0,Gwadar,Western,Retail,Food,4,7584.0,,
1004591,Yumna Zaidi,P00216342,F,26-35,32,0,Quetta,Western,Lawyer,Food,1,7583.0,,
1003259,Nadeem Sarwar,P00062842,M,18-25,25,0,Bahawalpur,Central,Govt,Beauty,4,7582.0,,
1004238,Hafsa Iqbal,P00180142,F,36-45,45,1,Faisalabad,Central,Aviation,Beauty,2,7576.0,,
1001465,Laraib Abbas,P00245142,F,51-55,51,1,Bahawalpur,Central,Retail,Beauty,2,7572.0,,
1003889,Rabail Malik,P00304242,F,46-50,46,1,Bahawalpur,Central,Hospitality,Beauty,1,7562.0,,
1004053,Marina Khan,P00122542,F,26-35,28,0,Bahawalpur,Central,IT Sector,Beauty,2,7552.0,,
1002576,Fabiha Sherazi,P00182242,F,18-25,21,1,Multan,Central,Media,Beauty,4,7536.0,,
1004711,Zara Noor,P00326242,F,26-35,30,0,Bahawalpur,Central,Healthcare,Beauty,4,7526.0,,
1000026,Yashfeen Jamal,P00250842,F,26-35,29,0,Faisalabad,Central,IT Sector,Beauty,3,7519.0,,
1000659,Habib Jalib,P00051642,M,26-35,32,0,Quetta,Western,Hospitality,Beauty,3,7517.0,,
1001126,Faiza Iqbal,P00161942,F,55+,76,0,Bahawalpur,Central,Healthcare,Beauty,3,7513.0,,
1003142,Hina Bayat,P00112742,F,26-35,32,1,Hyderabad,Southern,Healthcare,Beauty,1,7512.0,,
1002211,Pakiza Iqbal,P00343442,F,46-50,46,1,Multan,Central,Media,Beauty,2,7509.0,,
1002868,Rimsha Ali,P00226342,F,36-45,42,0,Bahawalpur,Central,Aviation,Beauty,4,7506.0,,
1000710,Faiza Iqbal,P00086042,F,26-35,31,0,Quetta,Western,Aviation,Beauty,3,7502.0,,
1004829,Dua Fatima,P00071442,F,26-35,27,0,Faisalabad,Central,Automobile,Beauty,4,7498.0,,
1001835,Fabiha Sherazi,P00023642,F,26-35,29,0,Bahawalpur,Central,IT Sector,Beauty,2,7485.0,,
1004972,Mehak Noor,P00254242,F,36-45,45,0,Bahawalpur,Central,Healthcare,Beauty,2,7468.0,,
1003365,Quratulain Fatima,P00259242,F,51-55,55,0,Bahawalpur,Central,Media,Beauty,2,7463.0,,
1005241,Majid Khan,P00114542,M,26-35,28,1,Quetta,Western,IT Sector,Beauty,4,7432.0,,
1002707,Dua Fatima,P00364842,F,55+,77,1,Bahawalpur,Central,Aviation,Beauty,3,7428.0,,
1003841,Khadija Shah,P00052442,F,46-50,50,1,Multan,Central,Agriculture,Beauty,4,7425.0,,
1001140,Zulfiqar Bhutto,P00114142,M,46-50,48,0,Karachi,Southern,Healthcare,Beauty,3,7424.0,,
1001750,Javeria Saud,P00010742,F,51-55,54,0,Bahawalpur,Central,Lawyer,Beauty,1,7421.0,,
1003349,Zafar Iqbal,P00216142,M,18-25,19,0,Quetta,Western,Govt,Beauty,1,7416.0,,
1002874,Danyal Zafar,P00284642,M,36-45,37,0,Bahawalpur,Central,Automobile,Beauty,4,7415.0,,
1001667,Yumna Zaidi,P00302442,F,51-55,54,1,Bahawalpur,Central,Media,Beauty,4,7415.0,,
1000590,Rustam Ali,P00366242,M,36-45,45,0,Karachi,Southern,Healthcare,Beauty,2,7409.0,,
1001087,Qurat Rasheed,P00112242,F,26-35,28,1,Bahawalpur,Central,Lawyer,Beauty,2,7409.0,,
1001050,Sidra Bashir,P00033042,F,26-35,30,0,Multan,Central,Automobile,Beauty,4,7408.0,,
1000324,Momina Iqbal,P00148642,F,36-45,39,1,Bahawalpur,Central,Aviation,Beauty,3,7405.0,,
1003491,Ceeza Amir,P00313542,F,26-35,32,0,Bahawalpur,Central,Healthcare,Beauty,4,7404.0,,
1002972,Yumna Zaidi,P00161942,F,26-35,27,0,Bahawalpur,Central,IT Sector,Beauty,2,7402.0,,
1000904,Nashwa Riaz,P00037342,F,36-45,38,1,Bahawalpur,Central,Govt,Beauty,3,7401.0,,
1004850,Ghulam Rasool,P00351042,M,46-50,50,0,Karachi,Southern,Banking,Beauty,3,7399.0,,
1005623,Shakeel Ansari,P00155242,M,26-35,26,1,Faisalabad,Central,Healthcare,Beauty,2,7398.0,,
1001293,Pariha Chaudhry,P00161842,F,26-35,33,0,Bahawalpur,Central,Textile,Beauty,3,7397.0,,
1001284,Lubna Riaz,P00041442,F,46-50,48,0,Bahawalpur,Central,Aviation,Beauty,3,7392.0,,
1002888,Qurat Rasheed,P00030842,F,26-35,30,0,Multan,Central,Healthcare,Beauty,3,7389.0,,
1005916,Yusra Butt,P00100742,F,51-55,53,1,Bahawalpur,Central,IT Sector,Beauty,3,7381.0,,
1001552,Tania Sherafgan,P00074642,F,46-50,46,1,Bahawalpur,Central,Retail,Beauty,1,7377.0,,
1001880,Beenish Chaudhry,P00142942,F,36-45,38,1,Bahawalpur,Central,IT Sector,Beauty,2,7375.0,,
1002232,Hoorain Ali,P00207842,F,26-35,31,1,Gujranwala,Eastern,Govt,Clothing & Apparel,4,7194.0,,
1004508,Erum Suria,P00274442,F,26-35,28,0,Faisalabad,Central,IT Sector,Clothing & Apparel,3,7194.0,,
1003816,Muhammad Ali,P00270842,M,26-35,29,0,Hyderabad,Southern,Food Processing,Clothing & Apparel,2,7193.0,,
1004161,Qandeel Baloch,P00317342,F,46-50,48,1,Bahawalpur,Central,Hospitality,Clothing & Apparel,2,7193.0,,
1002232,Hoorain Ali,P00154242,F,26-35,29,0,Quetta,Western,Retail,Clothing & Apparel,2,7193.0,,
1001422,Jannat Mirza,P00233542,F,36-45,38,0,Gwadar,Western,Food Processing,Clothing & Apparel,3,7192.0,,
1000701,Majid Khan,P00028842,M,18-25,25,0,Quetta,Western,Media,Clothing & Apparel,1,7192.0,,
1001697,Yawar Saeed,P00220242,M,18-25,23,0,Abbottabad,Northern,Healthcare,Clothing & Apparel,4,7192.0,,
1003447,Humaira Arshad,P00062842,F,26-35,26,1,Faisalabad,Central,Hospitality,Clothing & Apparel,4,7192.0,,
1003718,Urooj Fatima,P00116142,F,51-55,54,1,Sahiwal,Central,Aviation,Clothing & Apparel,4,7192.0,,
1005434,Bashir Ahmed,P00114742,M,26-35,29,0,Sahiwal,Central,Hospitality,Clothing & Apparel,1,7191.0,,
1004480,Sidra Bashir,P0097242,F,26-35,31,1,Sahiwal,Central,Retail,Clothing & Apparel,4,7191.0,,
1002022,Yumna Zaidi,P00303342,F,26-35,32,1,Hyderabad,Southern,Aviation,Clothing & Apparel,1,7190.0,,
1003469,Samina Peerzada,P00072442,F,46-50,50,0,Lahore,Eastern,IT Sector,Clothing & Apparel,1,7190.0,,
1001769,Nashwa Riaz,P00240542,F,26-35,31,1,Multan,Central,Banking,Clothing & Apparel,4,7190.0,,
1003209,Jannat Mirza,P00165442,F,26-35,26,0,Bahawalpur,Central,Food Processing,Clothing & Apparel,1,7190.0,,
1005574,Ayesha Khan,P00280942,F,26-35,35,0,Quetta,Western,Retail,Clothing & Apparel,3,7190.0,,
1001912,Tuba Anwar,P00158342,F,26-35,29,0,Quetta,Western,Chemical,Clothing & Apparel,4,7189.0,,
1000069,Mubashir Khan,P00163842,M,26-35,35,1,Multan,Central,Aviation,Clothing & Apparel,1,7188.0,,
1004794,Jamshed Dasti,P00260142,M,36-45,42,0,Hyderabad,Southern,Retail,Clothing & Apparel,4,7187.0,,
1002962,Bisma Khan,P00142142,F,36-45,45,1,Islamabad,Northern,Textile,Clothing & Apparel,1,7187.0,,
1004794,Jamshed Dasti,P00260142,M,36-45,42,0,Larkana,Southern,Retail,Clothing & Apparel,4,7187.0,,
1000731,Yusra Butt,P00206442,F,46-50,50,0,Faisalabad,Central,Retail,Clothing & Apparel,1,7187.0,,
1001938,Haris Bashir,P00113142,M,26-35,34,0,Karachi,Southern,Healthcare,Clothing & Apparel,2,7186.0,,
1001220,Zoha Naz,P00048742,F,0-17,14,1,Faisalabad,Central,IT Sector,Clothing & Apparel,3,7186.0,,
1000498,Ceeza Amir,P00025442,F,36-45,45,1,Faisalabad,Central,IT Sector,Clothing & Apparel,2,7186.0,,
1003635,Oneela Sarwar,P00036842,F,51-55,55,0,Hyderabad,Southern,Construction,Clothing & Apparel,1,7185.0,,
1001605,Pir Bakhsh,P00141742,M,18-25,22,0,Islamabad,Northern,Retail,Clothing & Apparel,4,7185.0,,
1005305,Tanveer Ahmad,P00295842,M,18-25,22,0,Karachi,Southern,Banking,Clothing & Apparel,1,7185.0,,
1004784,Arslan Javed,P00050042,M,36-45,41,1,Sahiwal,Central,Retail,Clothing & Apparel,2,7185.0,,
1000945,Qurat Rasheed,P00249142,F,46-50,46,1,Sahiwal,Central,Food Processing,Clothing & Apparel,4,7185.0,,
1004601,Qandeel Baloch,P00216142,F,36-45,41,1,Hyderabad,Southern,Govt,Clothing & Apparel,4,7184.0,,
1003841,Khadija Shah,P00110742,F,46-50,46,0,Multan,Central,Aviation,Clothing & Apparel,4,7184.0,,
1005803,Bashir Bilour,P00025442,M,0-17,17,1,Islamabad,Northern,IT Sector,Clothing & Apparel,3,7184.0,,
1004341,Zoya Nasir,P00046742,F,36-45,36,1,Quetta,Western,IT Sector,Clothing & Apparel,1,7184.0,,
1004954,Alishba Rashid,P00211142,F,46-50,48,1,Hyderabad,Southern,Govt,Clothing & Apparel,2,7182.0,,
1003853,Nayab Khan,P00113342,F,26-35,28,0,Quetta,Western,Healthcare,Clothing & Apparel,4,7182.0,,
1002753,Ali Raza,P00102542,M,51-55,51,1,Faisalabad,Central,IT Sector,Clothing & Apparel,4,7182.0,,
1002166,Nadia Aslam,P00010942,F,0-17,12,1,Sahiwal,Central,Healthcare,Clothing & Apparel,1,7182.0,,
1005811,Ifrah Butt,P00170642,F,18-25,18,0,Multan,Central,Agriculture,Clothing & Apparel,1,7181.0,,
1001422,Jannat Mirza,P00255842,F,36-45,36,0,Gwadar,Western,Lawyer,Clothing & Apparel,1,7181.0,,
1002618,Obaidullah Khan,P00362342,M,18-25,20,1,Faisalabad,Central,IT Sector,Clothing & Apparel,2,7181.0,,
1002718,Fakhar Zaman,P00120542,M,26-35,31,1,Faisalabad,Central,Food Processing,Clothing & Apparel,2,7181.0,,
1005359,Gulnaz Bano,P00233542,F,18-25,19,0,Gwadar,Western,Textile,Clothing & Apparel,1,7180.0,,
1002203,Danish Fatima,P00088042,F,46-50,49,1,Multan,Central,Hospitality,Clothing & Apparel,4,7179.0,,
1000869,Izza Malik,P00208842,F,18-25,22,1,Karachi,Southern,Retail,Clothing & Apparel,1,7179.0,,
1003483,Elahi Bakhsh,P00041542,M,46-50,47,0,Bahawalpur,Central,Aviation,Clothing & Apparel,3,7179.0,,
1001426,Vardah Sheikh,P00058342,F,18-25,23,1,Quetta,Western,Hospitality,Clothing & Apparel,3,7179.0,,
1005605,Adnan Siddiqui,P00250642,M,18-25,19,1,Faisalabad,Central,IT Sector,Clothing & Apparel,4,7178.0,,
1002537,Sundas Khan,P00303042,F,36-45,42,1,Gujranwala,Eastern,IT Sector,Clothing & Apparel,2,7177.0,,
1005537,Saad Bin Zafar,P00279542,M,55+,64,0,Quetta,Western,Lawyer,Clothing & Apparel,3,7177.0,,
1003280,Yumna Khan,P00216742,F,26-35,30,1,Sukkur,Southern,Healthcare,Clothing & Apparel,3,7176.0,,
1002206,Qurat Rasheed,P00036842,F,46-50,49,1,Hyderabad,Southern,Banking,Clothing & Apparel,3,7174.0,,
1004635,Fariha Pervaiz,P00286742,F,18-25,19,1,Karachi,Southern,Healthcare,Clothing & Apparel,2,7174.0,,
1002288,Dur-e-Shahwar,P00120342,F,0-17,13,0,Sukkur,Southern,Hospitality,Clothing & Apparel,2,7174.0,,
1003410,Sadia Chaudhry,P00324942,F,36-45,39,1,Islamabad,Northern,Automobile,Clothing & Apparel,2,7173.0,,
1002156,Kainat Farooq,P00001642,F,18-25,23,1,Lahore,Eastern,Hospitality,Clothing & Apparel,2,7172.0,,
1003997,Oneela Sarwar,P00132642,F,36-45,37,1,Gwadar,Western,Lawyer,Clothing & Apparel,2,7172.0,,
1002777,Sahar Yousaf,P00021742,F,18-25,21,1,Islamabad,Northern,Textile,Clothing & Apparel,4,7172.0,,
1004746,Mariam Iqbal,P00014542,F,51-55,55,1,Faisalabad,Central,Aviation,Clothing & Apparel,2,7172.0,,
1000351,Cyra Chaudhry,P00106742,F,18-25,24,0,Abbottabad,Northern,Construction,Clothing & Apparel,1,7171.0,,
1000595,Wania Malik,P00029142,F,26-35,35,1,Faisalabad,Central,IT Sector,Clothing & Apparel,3,7171.0,,
1004285,Zara Noor,P00190242,F,36-45,40,0,Quetta,Western,Lawyer,Clothing & Apparel,1,7170.0,,
1000272,Fatima Malik,P00116642,F,18-25,21,1,Faisalabad,Central,Food Processing,Clothing & Apparel,2,7170.0,,
1003013,Sidra Bashir,P0097142,F,46-50,49,0,Sahiwal,Central,IT Sector,Clothing & Apparel,3,7170.0,,
1005222,Noor Fatima,P00057942,F,26-35,34,0,Gujranwala,Eastern,Aviation,Clothing & Apparel,3,7169.0,,
1001884,Nazia Hassan,P00288242,F,46-50,50,0,Quetta,Western,Banking,Clothing & Apparel,3,7169.0,,
1002063,Hina Bayat,P00183942,F,26-35,30,1,Karachi,Southern,Banking,Clothing & Apparel,2,7168.0,,
1004122,Dania Shah,P00145042,F,18-25,21,0,Sukkur,Southern,Banking,Clothing & Apparel,2,7168.0,,
1005039,Usman Tariq,P00132042,M,36-45,38,1,Bahawalpur,Central,Banking,Clothing & Apparel,4,7168.0,,
1002049,Hamza Sheikh,P00085242,M,51-55,51,1,Quetta,Western,IT Sector,Clothing & Apparel,4,7168.0,,
1000235,Noor Fatima,P00138542,F,26-35,27,0,Faisalabad,Central,Automobile,Clothing & Apparel,2,7168.0,,
1003807,Tariq Mehmood,P00359642,M,36-45,36,0,Sahiwal,Central,Aviation,Clothing & Apparel,2,7168.0,,
1000377,Hira Farooq,P00321742,F,26-35,26,0,Gujranwala,Eastern,Hospitality,Clothing & Apparel,3,7167.0,,
1002643,Yasin Malik,P00351142,M,46-50,48,0,Sukkur,Southern,Banking,Clothing & Apparel,4,7167.0,,
1005964,Lyba Khan,P00028842,F,18-25,19,1,Quetta,Western,Aviation,Clothing & Apparel,2,7167.0,,
1004167,Gulshan Ara,P00084442,F,26-35,29,0,Faisalabad,Central,Retail,Clothing & Apparel,4,7167.0,,
1000284,Yusra Butt,P00114442,F,26-35,35,0,Faisalabad,Central,IT Sector,Clothing & Apparel,1,7167.0,,
1003005,Shaista Lodhi,P00270942,F,26-35,34,0,Hyderabad,Southern,Govt,Clothing & Apparel,3,7166.0,,
1002100,Mohsin Raza,P00255542,M,26-35,31,1,Sukkur,Southern,Food Processing,Clothing & Apparel,1,7166.0,,
1004591,Yumna Zaidi,P00198242,F,26-35,31,1,Gujranwala,Eastern,Banking,Clothing & Apparel,1,7165.0,,
1001647,Izza Malik,P00118142,F,18-25,22,1,Karachi,Southern,Aviation,Clothing & Apparel,4,7165.0,,
1003709,Laiba Malik,P00228642,F,26-35,34,1,Faisalabad,Central,Lawyer,Clothing & Apparel,2,7165.0,,
1003771,Sanam Baloch,P00217442,F,26-35,31,0,Hyderabad,Southern,Construction,Clothing & Apparel,3,7164.0,,
1005180,Jannat Mirza,P00083842,F,36-45,43,0,Bahawalpur,Central,Automobile,Clothing & Apparel,2,7164.0,,
1006037,Sami Ullah,P00178442,M,46-50,49,1,Karachi,Southern,Hospitality,Clothing & Apparel,4,7163.0,,
1000319,Wahab Riaz,P00138442,M,51-55,55,0,Karachi,Southern,IT Sector,Clothing & Apparel,2,7163.0,,
1004579,Fahad Hussain,P00120042,M,18-25,24,1,Quetta,Western,Media,Clothing & Apparel,4,7163.0,,
1003634,Uzma Tariq,P00330242,F,51-55,54,0,Multan,Central,Healthcare,Clothing & Apparel,1,7162.0,,
1002262,Qandeel Baloch,P00183242,F,46-50,46,1,Rawalpindi,Northern,Agriculture,Clothing & Apparel,4,7162.0,,
1004579,Fahad Hussain,P00355642,M,18-25,20,0,Islamabad,Northern,Healthcare,Clothing & Apparel,1,7162.0,,
1005912,Shakeel Ansari,P00242742,M,26-35,32,1,Karachi,Southern,Hospitality,Clothing & Apparel,3,7162.0,,
1003976,Suleman Raza,P00109742,M,26-35,30,1,Quetta,Western,Banking,Clothing & Apparel,4,7162.0,,
1001051,Zohaib Hassan,P00109842,M,26-35,33,1,Hyderabad,Southern,Banking,Clothing & Apparel,2,7161.0,,
1005857,Ismail Sheikh,P00183442,M,46-50,47,0,Bahawalpur,Central,Healthcare,Clothing & Apparel,1,7161.0,,
1000850,Anum Sarwar,P00317242,F,36-45,45,1,Quetta,Western,IT Sector,Clothing & Apparel,1,7161.0,,
1004089,Ujala Rana,P00231942,F,26-35,30,1,Karachi,Southern,Banking,Clothing & Apparel,2,7160.0,,
1003612,Quratulain Fatima,P00037142,F,26-35,31,0,Lahore,Eastern,Healthcare,Clothing & Apparel,1,7159.0,,
1002071,Laraib Abbas,P00053842,F,46-50,50,0,Karachi,Southern,Agriculture,Clothing & Apparel,3,7159.0,,
1001024,Zohaib Hassan,P00115342,M,36-45,43,0,Quetta,Western,Agriculture,Clothing & Apparel,2,7159.0,,
1004043,Ahsan Iqbal,P00131542,M,26-35,30,0,Gujranwala,Eastern,Retail,Clothing & Apparel,1,7158.0,,
1001279,Khadija Shah,P00003642,F,36-45,40,0,Rawalpindi,Northern,Banking,Clothing & Apparel,4,7157.0,,
